decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxLinearSlope,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ,iPSFluxSkew
-44.4708248,1248675773246603275,5295600.768824,1332.9066273,206.5315035,297714.8317237,3425417.6653742,497185.7173236,215.2683768,-20577.4842379,31.0,714054.5120023,329.2844044,1.8676425
-44.5246955,1248675773246603281,1761902.8228719,1631.0920531,-44.7836523,89494.6498734,520451.8222407,214843.6791703,218.0586195,-422718.5130668,55.0,281825.0171929,145.9725092,-1.0612732
-44.5188344,1248675773246603283,251.5348119,1271.4119377,0.5116931,3144.1284511,1935.3769988,-4903.6595543,209.2164382,-11580.9135552,36.0,3452.4471822,1.7762088,0.1206113
-44.4705992,1248675773246603288,10787540.2692934,1615.1671058,394.7448632,706595.5588742,1929840.2955044,560423.3541753,191.3363356,-259029.6477203,59.0,720866.5134818,388.1446104,0.1647341
-44.5568851,1248675773246603289,128.4309505,453.3698204,0.4029044,793.4156453,2037.716089,-1676.9547328,158.0042777,-3271.5264222,8.0,1842.5539308,2.4905771,1.5764652
-44.5198168,1248675773246603290,32907.7742467,1201.1949996,-11.8702412,3582.5803097,16535.2344145,-944.7235459,192.1316706,-187489.0936459,38.0,31677.9425607,7.5445255,-5.9241979
-44.5137565,1248675773246603291,340.4000267,779.9934358,-0.9764253,2041.1070791,2948.9694758,-3666.6048904,135.2632176,-7669.6174688,33.0,2576.2178554,2.1011631,0.774325
-44.5031926,1248675773246603292,269.3984736,732.3501064,1.1535369,1262.0338415,2295.5475049,-2551.4792552,130.8303575,-7409.522188,31.0,2242.6098875,2.0454952,0.3308069
-44.5197411,1248675773246603383,10.5241598,737.1524619,-0.8939412,780.6226296,6522.6580431,4650.8935187,295.3016161,3754.0302585,6.0,1107.2645176,0.5553818,0.6211115
-44.4709079,1248675773246603294,4389529.566758,1546.4907173,597.284072,789861.0634778,3175636.4530685,570649.3539037,375.2077989,3256.0816698,12.0,1119749.4778815,540.8464383,0.7468226
-44.554106,1248675773246603298,8644920.404905,1534.5884208,-90.8151452,524148.350249,2943869.1838183,615090.3587507,234.3668428,-184953.8287826,34.0,938070.5755693,422.5948361,0.7736375
-44.5654848,1248675773246603299,2982238.6738928,1689.2553106,-298.2658603,212009.792476,838965.872038,308002.9002772,263.2936378,-533786.5080574,40.0,454585.9378869,247.5991601,-0.609088
-44.491521,1248675773246603301,21023.4823037,637.0797526,20.1877086,43114.5944984,113297.5053743,48650.3075623,238.0219552,11768.2024156,7.0,38264.7100596,53.2769773,0.2334773
-44.5545043,1248675773246603303,245289.212408,1489.8928833,-79.150633,7017.8794505,48928.4500874,-21801.148895,228.6497155,-367953.2486076,42.0,104397.5327515,35.947102,-2.3497505
-44.5973815,1248675773246603487,93.7470924,579.7568714,-0.0154668,879.8408632,3457.2759621,358.9056344,191.1139046,-2898.074029,9.0,2031.6071585,2.1852735,0.1950271
-44.5566401,1248675773246603482,41.7127793,431.0640964,1.2009194,110.6685676,788.3923769,-1978.5207045,173.8313496,-3168.9783977,6.0,1369.0400698,0.8271725,1.9966482
-44.6057269,1248675773246603483,339.495242,706.4884859,1.8190872,2425.4495043,5516.1334084,-229.455578,149.4650612,-5471.9436574,21.0,2844.130451,3.2132511,-0.0617347
-44.6226186,1248675773246603484,19.8753516,539.1441083,0.1444292,665.223431,3224.3493914,1287.789361,202.6505049,254.575331,7.0,1031.155542,0.7257445,1.0317904
-44.5781645,1248675773246603486,60.6440847,509.7668206,-1.020502,1819.9203898,1674.8783482,-810.1626853,226.6777581,-2907.0963379,5.0,1988.1785653,3.1362209,0.0399288
-44.5893637,1248675773246603499,1881063.7407903,1562.4224912,225.554043,105479.749664,690498.2069145,275668.2050514,261.0442358,-493328.3096781,33.0,323624.6563905,202.7894798,-1.1394792
-44.5751552,1248675773246603506,124.748976,600.7761723,1.2681913,969.7860942,497.1537801,-3277.4351446,148.5614577,-6410.0878248,16.0,1780.1294469,1.7065479,0.2576466
-44.5197901,1248675773246603422,166.0788719,1034.0396905,4.2016063,1262.3232538,10347.5589579,4919.6778426,387.3407197,-5426.1526625,7.0,5608.3708869,3.2947121,-1.1582075
-44.5542071,1248675773246603386,276710.2113913,1251.5869239,251.7525921,139589.044173,1001986.2340628,317629.7983846,548.7670106,68701.8178442,5.0,373952.7896093,193.2409975,1.6414862
-44.5508907,1248675773246603387,128.963343,575.5901072,0.9790895,938.1167372,701.70271,-2358.6667254,120.5273182,-4541.3697656,22.0,1436.9137201,1.4143389,0.4452438
-44.4707644,1248675773246603417,143.0357433,523.6022949,-0.3286493,673.5026667,1379.9843019,-2212.718193,109.9073391,-4672.5252513,22.0,1406.3788284,1.1902712,1.0227025
-44.5024662,1248675773246603418,70.2081952,506.9447533,0.401314,658.1514089,818.0046869,-2053.9637591,151.6639045,-3989.9705102,11.0,1380.6188646,1.4149735,0.6762687
-44.470792,1248675773246603419,703020.0557346,1108.7739151,-107.6643914,144207.7724533,1068898.0765793,320015.0542192,304.124449,92241.3429776,12.0,327400.5979103,202.3334334,1.0755658
-44.4878792,1248675773246603421,66.2501261,562.7998513,-1.5432602,847.6606425,2893.6410819,-112.6047517,186.9321599,-2628.8948925,9.0,1608.5724658,1.5378605,0.1373568
-44.483004,1248675773246603430,8.7408531,573.1310725,1.0984219,511.7228257,-1551.9914043,-2903.626782,285.945315,-3827.4569254,4.0,1000.6589811,0.6035763,1.05127
-44.5609983,1248675773246603447,156.2389432,604.0148757,-0.2661003,844.0958456,1143.917301,-1950.4027178,124.2501889,-4324.3335903,23.0,1585.0318061,1.5092311,0.5045754
-44.5714843,1248675773246603448,31628.919709,1282.4131565,-59.1896417,1964.7956744,24364.8388194,164.9780725,245.5990679,-193454.275955,27.0,39376.2826583,8.3972675,-5.0968614
-44.487881,1248675773246603465,2.598866,433.2044969,-0.1931392,246.7252245,-2019.5467195,-2303.5960305,214.8634632,-2850.1838541,4.0,406.1660053,-0.2838811,-0.5615247
-44.6192347,1248675773246604032,154.8695361,923.4925996,10.1488937,2040.9097554,2696.9262018,-2584.8753124,209.8941965,-6807.3825214,19.0,2606.7786378,1.929152,0.3733003
-44.5031958,1248675773246603991,1.3128682,616.7873851,6.7247424,425.7556714,-2907.804179,-3357.9270392,353.3154226,-3880.8048089,3.0,487.7627774,-0.3716446,0.3710364
-44.5996701,1248675773246604087,50.8339229,451.827718,11.1624623,965.6693799,1509.4464104,267.6271743,205.7483395,-2249.3956596,4.0,1603.6746869,2.8887074,-0.6888575
-44.6395837,1248675773246604066,24.1776439,483.0937207,3.7385296,91.7466218,2358.382739,553.5651227,238.3890089,-294.0697643,4.0,1287.4301268,0.8909072,1.9791904
-44.5715584,1248675773246606341,4.3283767,905.3580661,-6.4537123,1070.3102785,7489.1122606,6133.0345411,522.1108556,4891.172437,3.0,1305.6612276,0.6520244,0.5182264
-44.4966848,1248675773246605111,1.3045127,481.0993638,-2.2037953,336.2921853,-2182.6073768,-2524.2393781,275.0206808,-2929.871079,3.0,374.2532703,-0.4451775,0.2979891
-44.491822,1248675773246605153,15364.4360333,886.7768113,427.1273933,33910.6489295,330742.693236,241912.7884145,442.3698555,184288.1319605,4.0,63618.7307265,60.9603358,0.9726443
-44.605642,1248675773246605157,87.9842074,582.5192052,-18.9357769,2004.5385313,3545.9915742,-1193.4609824,318.4385611,-4372.7893358,3.0,4117.1091949,4.7539568,1.2817093
-44.6469837,1248675773246604890,697.3854379,459.3260748,16.4854342,1271.8215281,-43803.6389244,-53116.0339378,225.8200523,-58182.9506682,4.0,6703.5193613,10.4536242,1.8555387
-44.6535555,1248675773246605011,43.2129213,881.0951372,-45.0208678,1701.953473,511.9857555,-3266.7385361,309.7412918,-6269.256117,8.0,2243.970808,1.4573953,0.4307054
-44.6467807,1248675773246605444,49889.0025898,484.9586652,6469.0889472,20131.1992602,161575.6015864,39631.3564681,234.8112579,-1374.4853043,4.0,72568.4424811,94.8327939,1.6867053
-44.646441,1248675773246605464,2291.8632768,465.3991198,-7585.2621396,1077.3051971,-7425.3512531,-24968.8239474,266.2251297,-34655.435444,3.0,15419.7163865,24.777673,1.7225444
-44.6226885,1248675773246605236,75.1784213,513.8133217,107.6261981,33.5402629,2438.8689861,1423.5534988,252.6046023,-3448.6532833,4.0,2928.4726924,1.9694192,-1.9994656
-44.6469046,1248675773246605338,12881.173919,509.0929195,2734.3368062,6212.5470577,35217.8755186,-4733.489156,251.5026103,-30446.2228303,4.0,30408.1207109,45.8169982,1.8343705
-44.5609529,1248675773246605316,69.6392842,419.6711007,-51.7219018,1002.609852,2684.1503407,-1021.3955124,228.8165548,-2604.1379034,3.0,2808.8627102,3.9925525,1.4871053
-44.6032341,1248684569339628669,54.579108,618.8851038,-313.3697339,1834.0442683,3260.9270823,122.4437416,346.2585506,-2502.4782189,3.0,2944.4987454,4.0530261,-1.0073488
-44.5207493,1248684569339629618,1992.61923,1142.2237348,2850.7897655,20852.0675481,-180340.4748783,-205596.4614855,648.0079428,-250104.3246928,3.0,35810.0681989,24.6094583,-1.0951727
-44.6534762,1248684569339628170,59074.6197594,1234.2992976,-301.1135729,72417.2822941,2075.1182701,-135045.0760551,542.7173045,-356132.2603212,5.0,148481.8609261,99.835121,-0.8613826
-44.5683005,1248684569339627076,66695.1314697,636.4219235,-506.5599635,33418.9586266,206401.2078429,101799.8179921,221.9523185,23078.4373625,8.0,63960.5959024,76.6373968,0.4529566
-44.5106906,1248684569339627101,17264.8287044,635.2494851,-335.6112738,13399.2270224,98850.987431,52911.6641246,312.2190295,-4882.638449,4.0,44906.8524061,51.9377732,-1.535547
-44.5899149,1248684569339628192,67.4758486,809.195863,-104.9084028,1157.1027364,4494.8738841,-1929.8108236,444.2419642,-4758.3959764,3.0,5041.6566714,3.6950261,1.6299772
-44.6492611,1248684569339627829,15.5028855,533.5653153,12.20141,197.3451163,400.0363117,-413.3620532,264.5331621,-2325.3965252,4.0,1245.9488379,0.553624,-1.8647873
-44.6074294,1248684569339628007,95.9609839,582.3788695,8.1078341,742.6876661,3556.1054007,-1223.1542611,335.4589642,-3801.46068,3.0,4050.5551069,4.3980772,1.6667723
-44.517837,1248684569339627957,60.2743711,763.5119917,10.1617204,318.2970528,6177.6450033,-1752.095376,391.3624496,-3096.8451153,3.0,5265.150745,2.7276834,1.7249323
-44.589682,1248684569339627975,69.0162987,787.9606197,23.8948354,547.2215284,4550.2205918,-1950.9782303,447.2640508,-4365.1393453,3.0,4996.8128949,3.2595298,1.7087103
-44.4847517,1248684569339628016,17508.378342,677.7851456,-492.9001082,35261.465061,226637.416124,140545.2420474,384.7405569,96239.0700044,3.0,67451.3722699,72.7352524,1.2149446
-44.4852619,1248684569339628029,16581.215611,718.494542,12.4068489,58996.6197547,229649.5035313,149716.7660556,407.49498,97606.5733929,3.0,66145.924544,74.6173742,0.3170096
-44.6471428,1248684569339627689,26.2738723,640.9269489,6.7581023,532.0553122,551.7358659,-2200.6336509,369.1285897,-3774.1808779,3.0,2359.0260382,1.8797131,1.6334576
-44.5085274,1248684569339627706,6234.8993429,487.8616242,-68.3918706,9969.3939462,-22262.6590165,-40845.9990933,214.7431161,-65146.3871274,5.0,18105.9383741,32.1133089,-0.8633288
-44.6038584,1248684569339627678,479.9899162,384.2670202,-1.634039,670.216842,3057.9858279,416.354761,116.9826398,-2817.1166776,10.0,2659.2738509,5.685593,-0.4953067
-44.5967742,1248684569339627325,74.7736119,1064.0177145,-60.7288227,333.2468603,6545.254368,-2138.088137,597.4668828,-5421.5086028,3.0,6814.8510201,3.4070871,1.7273925
-44.5315143,1248684569339626983,77.0196426,594.7795595,-4.3427189,341.9790111,5781.9111115,-1628.9099286,262.92065,-2813.9580002,4.0,4113.8902442,2.181133,1.9705998
-44.5235915,1248684569339626996,3.1104041,470.8652019,1.8947042,280.678522,-2121.1270221,-2647.9151578,266.9907736,-3172.7329229,3.0,544.5157522,0.3806593,1.2288713
-44.6110436,1248684569339626995,75.4542377,537.70434,-0.2073192,371.6047668,3080.8891396,636.1577032,306.88463,-2496.4044887,3.0,3118.3192813,3.9625159,-1.7044202
-44.6073616,1248684569339626994,107.9382194,768.7427375,10.3659174,469.195431,3014.8077996,-667.1196637,241.9256779,-5810.7418318,10.0,2689.1117259,1.6104886,-0.9699074
-44.5086534,1248684569339627856,4604.0281131,498.8985152,17.2550759,3795.0515988,-49793.5388212,-76009.0533821,244.7897399,-88474.6039831,4.0,18211.0570631,27.7275088,1.8069993
-44.6135474,1248684569339626993,210.4520887,589.2362451,16.4336081,2617.4771992,3488.4568597,343.6391634,218.2277565,-5740.7693275,7.0,3522.7857184,4.7941427,-0.8685267
-44.5966525,1248684569339627912,68.0813074,821.3462997,16.3163911,647.4497734,4814.8056136,-2049.7050726,465.0929942,-4530.0402404,3.0,5218.3974843,3.2368703,1.7021038
-44.5303031,1248684569339627652,0.6217323,443.2160369,-1.1006928,125.4358735,-2381.0589211,-2594.7869858,254.8169795,-2858.4849561,3.0,247.5098823,-0.8176228,-1.2451847
-44.5106996,1248684569339627651,92.6211615,832.5645258,13.6005298,3455.5299014,3830.319919,-148.4387565,389.8136056,-6513.8359694,4.0,4484.7031902,4.4954738,0.0560614
-44.5527203,1248684569339627377,1.3090723,588.3911038,-0.9239947,239.4538808,3878.3105393,3304.9778912,288.7845497,2995.0606902,4.0,401.6090446,-0.6589876,0.7443212
-44.504345,1249546586455803168,26401.746432,499.4217978,-243.8627806,11898.9209829,69894.8653477,-3881.1951437,286.9970254,-39082.1755363,3.0,59779.7919087,83.1640994,1.6551698
-44.5838287,1249546586455804120,13713.0651566,1421.5004385,-1788.570595,27754.863165,32758.068074,-64244.5535982,634.549669,-132883.5264878,5.0,84319.1003845,49.1901046,0.5432734
-44.5887638,1249546586455803257,40.679282,791.6498596,11.9367518,2398.0804776,4249.2566955,-785.6887018,437.4111796,-3047.0336994,3.0,3718.8507162,3.2309566,0.9577864
-44.5298478,1249546586455801868,207.4096509,952.882676,-0.2487149,2131.1609736,6439.8820806,799.0685567,207.3167736,-5112.1057215,21.0,3098.9287631,2.2063136,0.1016414
-44.4957755,1249546586455801867,85.5626202,573.6924756,0.9508553,1121.3867632,748.0454418,-1897.3703376,140.9508385,-3944.7476095,16.0,1365.9832637,1.3821387,0.3311649
-44.5151304,1249546586455801866,132.160095,947.5311635,0.4392496,1253.0372254,6264.4382071,2272.9787916,164.1654723,-1509.8324464,33.0,1891.6718474,0.9184404,0.0590733
-44.5508552,1249546586455801862,1705888.5337909,1579.2667811,-214.0082149,64818.9537048,573296.4903197,245248.6939192,244.9090612,-299755.5801702,40.0,299373.6458607,186.361318,-1.0338522
-44.4853129,1249546586455801875,698.0316408,1259.0578811,-1.177885,3135.6314326,22516.4765185,3705.2416708,201.2075232,-8918.5982913,39.0,5489.4923381,2.4398785,0.9289098
-44.5135608,1249546586455801873,102.1284477,662.9492261,0.8073033,1069.072658,5013.8766012,1903.096327,140.7333586,-236.6505296,22.0,1454.3208676,1.1301388,0.5320044
-44.4883266,1249546586455801871,868411.4407018,772.5381888,-27.1287834,49716.1289645,1163277.3620153,49280.1096111,236.7294932,-44348.8285887,7.0,460270.5740237,256.3920528,1.7017241
-44.5151326,1249546586455801870,1349344.3778712,1580.619196,-37.0013044,52676.7896756,419239.9818343,178453.0440401,219.0999585,-333796.9938899,51.0,237237.590433,143.4983731,-1.2833708
-44.4763904,1249546586455801926,116.2664457,598.9949897,-2.1552196,326.2367593,2285.9902845,-1977.5891134,238.71014,-4463.2448881,6.0,2414.766382,2.0344231,2.1620883
-44.5041042,1249546586455801923,28009.1799173,666.5574818,-84.3196866,22527.3122159,250520.2885422,146662.3586891,381.2001639,98106.5042346,3.0,82267.7914649,87.0849476,1.5870896
-44.5183125,1249546586455801920,16.4403023,424.5460168,0.0490626,320.611547,-1273.5504446,-2084.0543202,132.2957748,-3277.5936647,10.0,591.1656262,0.179167,-0.1903789
-44.4759434,1249546586455801891,236.1558117,650.7077003,-1.003357,1323.5253367,6147.2799308,821.292543,151.7677859,-2579.0135338,18.0,2285.5993275,2.4124456,0.841467
-44.4789139,1249546586455801890,164.6710996,645.1024694,0.8106712,969.0355261,3827.6943727,213.6768351,160.2322301,-5173.9390197,16.0,2055.0916899,1.7384935,-0.8888183
-44.485363,1249546586455801884,114.3031143,927.753441,9.1205996,2621.5971019,6178.4638191,-3540.401783,455.4912544,-9052.6088989,4.0,6423.5939134,3.7642643,1.197309
-44.5234527,1249546586455801907,4967.9135227,443.0281944,24.040201,16361.3816927,31363.0557829,3384.5577877,249.8163574,-12447.286503,3.0,22137.774428,40.1236907,0.7303274
-44.4854045,1249546586455801908,101.0774154,956.9201289,2.0415204,1369.9882602,4373.3067122,926.0921254,408.7215714,-5083.9348486,5.0,4687.3393102,3.3898416,-0.5746003
-44.4881063,1249546586455801910,189140.9670002,763.4067454,-19.6284791,25117.1712156,460906.2189492,167212.4791318,293.449826,82459.4200928,6.0,171414.4105436,132.8471193,0.958688
-44.5289325,1249546586455801914,3640357.2808106,1563.6056099,100.271315,84404.6227774,993088.6015067,488915.3525979,215.4723598,-189660.7588669,47.0,375855.6885094,259.5104748,-0.8761924
-44.5235976,1249546586455803121,36462.4353783,485.5601631,108.2006074,43029.9601066,67053.932715,-7106.9994544,229.2764346,-37997.1447749,4.0,54852.258079,94.2320421,0.1000842
-44.5584797,1249546586455803123,6441.0309003,437.1393285,-6.5059368,10064.1152645,19674.7934514,-10719.0662739,248.4343424,-27136.6032651,3.0,24640.6032553,43.1640893,1.4126969
-44.5586396,1249546586455803877,31480.6931774,445.6292485,-1309.9510563,41086.6457069,65644.2899764,5379.4666214,251.6156958,-43992.5792171,3.0,55388.7604153,103.7845029,-0.7234328
-44.558235,1249546586455803465,2948.271142,662.3453148,-2170799.7947111,22089.0004077,162780.5783361,137210.8279256,381.7931618,112203.2268852,3.0,25356.0596438,31.0202179,-0.3758901
-44.5233041,1249546586455803471,50853.9128314,549.9079125,-2100.398857,2410.4889214,185035.2077017,37239.0313977,298.9339943,5288.5695039,3.0,103087.9674845,102.2528712,1.7309855
-44.5915959,1249546586455803386,1.7677357,536.137443,-2.3635261,170.4321243,-2379.1084326,-2869.7536413,300.9827184,-3297.4316049,3.0,488.485001,-0.1987851,1.4978808
-44.4758597,1249546586455802217,91.6839923,481.5305804,-0.0661027,1112.5161056,3343.2621966,-728.0222162,268.6097674,-3047.443123,3.0,3414.1394217,4.6913495,1.5274523
-44.504229,1249546586455802216,5215.6557579,445.4174844,-36.6344552,14903.6025117,20461.9929302,5909.0703156,197.6828123,-18998.0755263,5.0,16069.4434299,29.6046006,-0.7163886
-44.5234071,1249546586455802203,2559.7465313,409.3696795,9.4778381,7974.1017873,5199.5839229,-8541.7913083,204.515739,-19482.0575035,4.0,11916.4744311,27.1828139,0.4338178
-44.5423742,1249546586455802260,7.7341607,467.5725209,-0.5730818,415.5849456,2869.3322421,2013.6075352,230.5346463,902.762935,4.0,815.860078,0.4934026,-0.8055954
-44.5231145,1249546586455802236,1736.8613569,489.3085013,24.4471681,11762.9780983,22745.7749664,9551.3925058,280.5900452,-4600.6765725,3.0,13717.6328739,23.6585222,-0.4141642
-44.5274002,1249546586455802248,8.0465742,452.9660911,-1.0652673,189.8238826,-948.2482667,-2146.9712696,199.0093405,-2960.006423,5.0,724.6820048,0.2089832,0.7483909
-44.5784824,1249546586455802575,129.8936395,433.342667,-0.0012368,848.102746,1902.0353794,-665.729185,158.2471923,-3868.366622,7.0,1883.1222497,3.151622,-0.797855
-44.5915172,1249546586455802245,4.7937025,750.3707443,8.3121113,364.0559655,-573.244343,-1391.615086,335.0134978,-2832.3076387,5.0,852.4098944,-0.1309193,-1.4435647
